id	dep_code	publish	title	note	url	url_link	wikipedia	wikipedia_url	wikipedia_url_link	publish_en	title_en	url_en	url_en_link	site_language
111	220	東洋文化研究所	傅增湘先生逝世六十周年紀念展（アジアデジタル展示館特別展）　[東洋文化研究所]	傅增湘先生（1872-1949）に関する様々な資料の公開サイトです。	http://ricas.ioc.u-tokyo.ac.jp/asia_sp/asia01.html	http://ricas.ioc.u-tokyo.ac.jp/asia_sp/asia01.html	傅 増湘（ふ ぞうしょう）は清末民初の政治家・学者。北京政府の要人。字は沅叔、潤叔。号は薑庵。晩号は蔵園老人、蔵園居士。	https://ja.wikipedia.org/wiki/%E5%82%85%E5%A2%97%E6%B9%98	https://ja.wikipedia.org/wiki/%E5%82%85%E5%A2%97%E6%B9%98	Institute for Advanced Studies on Asia	Commemorative Exhibition Held on the 60th Anniversary of the Death of Professor Fu Zeng Xiang (Asian Digital Exhibition Hall Special Exhibition)	http://ricas.ioc.u-tokyo.ac.jp/asia_sp/asia01.html	http://ricas.ioc.u-tokyo.ac.jp/asia_sp/asia01.html	Japanese
117	230	社会科学研究所	社会科学研究　[社会科学研究所]	社会科学研究所の研究紀要の公開サイトで、第50巻（1998年度）から最新号を利用することができます。	http://jww.iss.u-tokyo.ac.jp/jss/index.html	http://jww.iss.u-tokyo.ac.jp/jss/index.html				Institute of Social Science	Journal of Social Science [Institute of Social Science]	http://jww.iss.u-tokyo.ac.jp/jss/index.html	http://jww.iss.u-tokyo.ac.jp/jss/index.html	Japanese
118	230	社会科学研究所	ディスカッションペーパーシリーズ：パネル調査プロジェクト　[社会科学研究所]	プロジェクト関連の研究成果について、速報性を重視し暫定的にまとめたディスカッションペーパーの公開サイトです。	http://csrda.iss.u-tokyo.ac.jp/panel/dp/	http://csrda.iss.u-tokyo.ac.jp/panel/dp/				Institute of Social Science	Discussion Papers(JLPS Panel Survey). Center for Social Research and Data Archives, Institute of Social Science, The University of Tokyo	http://csrda.iss.u-tokyo.ac.jp/en/panel/dp/	http://csrda.iss.u-tokyo.ac.jp/en/panel/dp/	
119	230	社会科学研究所 人材ビジネス研究寄付部門	人材ビジネス研究寄付部門研究シリーズ　[社会科学研究所 人材ビジネス研究寄付部門]	人材ビジネス研究寄付研究部門の研究成果の公開サイトです。	http://web.iss.u-tokyo.ac.jp/jinzai/output1.htm	http://web.iss.u-tokyo.ac.jp/jinzai/output1.htm				Institute of Social Science Department of Research on the Staffing Industry	Research Paper Series [Institute of Social Science, Department of Research on the Staffing Industry]	http://web.iss.u-tokyo.ac.jp/jinzai/output1.htm	http://web.iss.u-tokyo.ac.jp/jinzai/output1.htm	Japanese
120	230	社会科学研究所 人材ビジネス研究寄付部門	人材ビジネス研究寄付部門資料シリーズ　[社会科学研究所 人材ビジネス研究寄付部門]	人材ビジネス研究寄付研究部門の研究成果のうち、資料的性格をもつと判断される研究成果の公開サイトです。	http://web.iss.u-tokyo.ac.jp/jinzai/output2.htm	http://web.iss.u-tokyo.ac.jp/jinzai/output2.htm				Institute of Social Science Department of Research on the Staffing Industry	Occasional Paper Series [Institute of Social Science, Department of Research on the Staffing Industry]	http://web.iss.u-tokyo.ac.jp/jinzai/output2.htm	http://web.iss.u-tokyo.ac.jp/jinzai/output2.htm	Japanese
121	230	社会科学研究所	ディスカッションペーパーシリーズ：日本語シリーズ(J)　[社会科学研究所]	個々の所員の責任のもとに、統一した形式でより中間的な研究成果を発表する場として1989年9月に創刊されたディスカッションペーパーシリーズのうち、日本語シリーズを公開するサイトです。	http://jww.iss.u-tokyo.ac.jp/publishments/dp/dpj/index.html	http://jww.iss.u-tokyo.ac.jp/publishments/dp/dpj/index.html				Institute of Social Science	Discussion Paper Series (Series J) [Institute of Social Science]	http://jww.iss.u-tokyo.ac.jp/publishments/dp/dpj/index.html	http://jww.iss.u-tokyo.ac.jp/publishments/dp/dpj/index.html	Japanese
122	230	社会科学研究所	ディスカッションペーパーシリーズ：外国語シリーズ(F)　[社会科学研究所]	個々の所員の責任のもとに、統一した形式でより中間的な研究成果を発表する場として1989年9月に創刊されたディスカッションペーパーシリーズのうち、外国語シリーズを公開するサイトです。	http://jww.iss.u-tokyo.ac.jp/publishments/dp/dpf/index.html	http://jww.iss.u-tokyo.ac.jp/publishments/dp/dpf/index.html				Institute of Social Science	Discussion Paper Series (Series F) [Institute of Social Science]	http://www.iss.u-tokyo.ac.jp/publishments/dpf/index.html	http://www.iss.u-tokyo.ac.jp/publishments/dpf/index.html	
123	230	社会科学研究所	社会科学研究所研究シリーズ　[社会科学研究所]	「社会科学研究所研究シリーズ」の公開サイトで、一部がPDFで公開されています。	http://jww.iss.u-tokyo.ac.jp/publishments/issrs/issrs/	http://jww.iss.u-tokyo.ac.jp/publishments/issrs/issrs/				Institute of Social Science	Institute of Social Science Research Series [Institute of Social Science]	http://jww.iss.u-tokyo.ac.jp/publishments/issrs/issrs/	http://jww.iss.u-tokyo.ac.jp/publishments/issrs/issrs/	Japanese
124	230	社会科学研究所	Social science Japan : newsletter of the Information Center for Japanese Social Studies, Institute of Social Science, University of Tokyo　[社会科学研究所]	社会科学研究所の英文ニュースレターの公開サイトで、全号を閲覧することができます。	http://newslet.iss.u-tokyo.ac.jp/	http://newslet.iss.u-tokyo.ac.jp/				Institute of Social Science	Social Science Japan Newsletter [Institute of Social Science]	http://newslet.iss.u-tokyo.ac.jp/	http://newslet.iss.u-tokyo.ac.jp/	
125	230	社会科学研究所 社会調査・データアーカイブ研究センター	SSJ data archive research paper series　[社会科学研究所 社会調査・データアーカイブ研究センター]	SSJデータアーカイブにおけるデータ利用結果など、データアーカイブに関する関連情報の公開サイトです。	http://csrda.iss.u-tokyo.ac.jp/center/rps/	http://csrda.iss.u-tokyo.ac.jp/center/rps/				Institute of Social Science Center for Social Research and Data Archives	SSJ Data Archive Research Paper Series [Institute of Social Science Center for Social Research and Data Archives]	http://csrda.iss.u-tokyo.ac.jp/center/rps/	http://csrda.iss.u-tokyo.ac.jp/center/rps/	Japanese
126	230	社会科学研究所	ISS Joint Research Project Discussion Paper Series　[社会科学研究所]	全所的プロジェクト研究（「ガバナンスを問い直す」「希望学プロジェクト：釜石調査報告書」「希望学プロジェクト」「比較地域主義プロジェクト（CREP）」「失われた10年？ 90年代日本をとらえなおす」）での研究プロセスにおける成果物として作成されたディスカッションペーパーの公開サイトです。	http://jww.iss.u-tokyo.ac.jp/publishments/dp/jrp/	http://jww.iss.u-tokyo.ac.jp/publishments/dp/jrp/				Institute of Social Science	ISS Joint Research Project Discussion Paper Series [Institute of Social Science]	http://jww.iss.u-tokyo.ac.jp/publishments/dp/jrp/	http://jww.iss.u-tokyo.ac.jp/publishments/dp/jrp/	Japanese
127	230	社会科学研究所 現代中国研究拠点	研究シリーズ　[社会科学研究所 現代中国研究拠点]	現代中国研究拠点における研究成果報告書等の公開サイトです。	http://web.iss.u-tokyo.ac.jp/kyoten/research/issccs/	http://web.iss.u-tokyo.ac.jp/kyoten/research/issccs/				Institute of Social Science Contemporary China Research Base	Research Series [Contemporary China Research Base, Institute of Social Science Center for Social Research and Data Archives]	http://web.iss.u-tokyo.ac.jp/kyoten/research/issccs/	http://web.iss.u-tokyo.ac.jp/kyoten/research/issccs/	Japanese
128	230	社会科学研究所	GCOE「グローバル時代の男女共同参画と多文化共生」刊行物　[社会科学研究所]	社会科学研究所が連携拠点となっている「グローバル時代の男女共同参画と多文化共生」に関する刊行物の公開サイトです。	http://gcoe.iss.u-tokyo.ac.jp/publish/post.html	http://gcoe.iss.u-tokyo.ac.jp/publish/post.html				Institute of Social Science	ISS-GCOE Research Series, ""Gender Equality and Multicultural Conviviality in the Age of Globalization"" [Institute of Social Science]	http://gcoe.iss.u-tokyo.ac.jp/publish/post.html	http://gcoe.iss.u-tokyo.ac.jp/publish/post.html	Japanese
129	230	社会科学研究所 社会調査・データアーカイブ研究センター	SSJDA Direct 　[社会科学研究所 社会調査・データアーカイブ研究センター]	附属社会調査・データアーカイブ研究センターのデータ提供システムです。トップページで利用ガイドを閲覧のうえご利用ください。	http://csrda.iss.u-tokyo.ac.jp/	http://csrda.iss.u-tokyo.ac.jp/				Institute of Social Science Center for Social Research and Data Archives	SSJDA Direct [Institute of Social Science Center for Social Research and Data Archives]	http://csrda.iss.u-tokyo.ac.jp/en/	http://csrda.iss.u-tokyo.ac.jp/en/	
130	240	生産技術研究所	生産研究	生産技術研究所の紀要公開サイト（J-STAGE）です。	https://www.jstage.jst.go.jp/browse/seisankenkyu/-char/ja	https://www.jstage.jst.go.jp/browse/seisankenkyu/-char/ja				Institute of Industrial Science	Seisan-kenkyu: Bimonthly journal of Institute of Industrial Science, the University of Tokyo	https://www.jstage.jst.go.jp/browse/seisankenkyu/-char/ja	https://www.jstage.jst.go.jp/browse/seisankenkyu/-char/ja	Japanese
131	240	生産技術研究所	生産技術研究所　年次要覧	生産技術研究所の年次要覧の公開サイトです。	http://www.iis.u-tokyo.ac.jp/publications/nenji/	http://www.iis.u-tokyo.ac.jp/publications/nenji/				Institute of Industrial Science	Annual Report. Institute of Industrial Science, The University of Tokyo	http://www.iis.u-tokyo.ac.jp/publications/nenji/	http://www.iis.u-tokyo.ac.jp/publications/nenji/	Japanese
132	240	生産技術研究所	生研リーフレット	生研リーフレットの公開サイトです。	http://www.iis.u-tokyo.ac.jp/ja/about/publication/leaflet/	http://www.iis.u-tokyo.ac.jp/ja/about/publication/leaflet/				Institute of Industrial Science	Leaflets. Institute of Industrial Science, The University of Tokyo	http://www.iis.u-tokyo.ac.jp/ja/about/publication/leaflet/	http://www.iis.u-tokyo.ac.jp/ja/about/publication/leaflet/	Japanese
133	250	史料編纂所	所蔵史料目録データベース　[史料編纂所]	史料編纂所所蔵の史料を検索するためのデータベースで、原史料、写本、写真、フィルム、写真帳、特殊蒐書等が検索できます。史料の解題、イメージ画像を提供しているものもあります。	http://wwwap.hi.u-tokyo.ac.jp/ships/shipscontroller	http://wwwap.hi.u-tokyo.ac.jp/ships/shipscontroller				Historiographical Institute	Database List [Historiographical Institute]	http://wwwap.hi.u-tokyo.ac.jp/ships/shipscontroller-e	http://wwwap.hi.u-tokyo.ac.jp/ships/shipscontroller-e	
135	270	宇宙線研究所	ICRRニュース　[宇宙線研究所]	宇宙線研究所の最新トピックをご紹介する季刊誌「ICRRニュース」が閲覧できます。	http://www.icrr.u-tokyo.ac.jp/taxo_pub/icrr-news/	http://www.icrr.u-tokyo.ac.jp/taxo_pub/icrr-news/				Institute for Cosmic Ray Research	Institute for Cosmic Ray Research (ICRR) News	http://www.icrr.u-tokyo.ac.jp/taxo_pub/icrr-news/	http://www.icrr.u-tokyo.ac.jp/taxo_pub/icrr-news/	Japanese
136	270	宇宙線研究所	宇宙線研究所各種パンフレット	宇宙線研究所の最新の要覧や各種パンフレットが閲覧できます。	http://www.icrr.u-tokyo.ac.jp/prwps/beta/brochure.html#	http://www.icrr.u-tokyo.ac.jp/prwps/beta/brochure.html#				Institute for Cosmic Ray Research	Pamphlets. Institute for Cosmic Ray Research	http://www.icrr.u-tokyo.ac.jp/prwps/beta/brochure.html#	http://www.icrr.u-tokyo.ac.jp/prwps/beta/brochure.html#	Japanese
137	290	大気海洋研究所 地球表層圏変動研究センター	地球表層圏データベース	地球表層圏変動研究センターによるサイトで、地球表層圏に関わる観測データとモデリング結果が収録・公開されています。	http://cesd.aori.u-tokyo.ac.jp/cesddb/index2.html	http://cesd.aori.u-tokyo.ac.jp/cesddb/index2.html				Atmosphere and Ocean Research Institute Center for Earth Surface System Dynamics	Earth Surface System Dynamics Database	http://cesd.aori.u-tokyo.ac.jp/cesddb/index2_en.html	http://cesd.aori.u-tokyo.ac.jp/cesddb/index2_en.html	
138	300	先端科学技術研究センター	東京大学航空研究所低速風洞設計データベース	戦前の駒場第2キャンパス内にあった東京帝国大学航空研究所風洞部の設備として設置された風洞関係図面に関するデータベースです。	http://www.fudo.rcast.u-tokyo.ac.jp/drawing/	http://www.fudo.rcast.u-tokyo.ac.jp/drawing/				Research Center for Advanced Science and Technology	WIND TUNNEL SINCE 1929	http://www.fudo.rcast.u-tokyo.ac.jp/drawing/	http://www.fudo.rcast.u-tokyo.ac.jp/drawing/	Japanese
139	220	東洋文化研究所	漢籍善本全文影像資料庫	東洋文化研究所に所蔵されている漢籍のうち、善本の画像公開を行っているデータベースです。	http://shanben.ioc.u-tokyo.ac.jp/	http://shanben.ioc.u-tokyo.ac.jp/				Institute for Advanced Studies on Asia	Full-text Database of Chinese Rare Books	http://shanben.ioc.u-tokyo.ac.jp/	http://shanben.ioc.u-tokyo.ac.jp/	Japanese
140	020	附属図書館アジア研究図書館上廣倫理財団寄付研究部門（U-PARL）	アジア研究図書館デジタルコレクション	東京大学総合図書館及びアジア研究図書館が所蔵する資料の中から選定した資料群です。	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/asia/page/home	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/asia/page/home				U-PARL(Uehiro Project for the Asian Research Library)	Asian Research Library Digital Collection	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/asia/page/home	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/asia/page/home	
141	130	教育学研究科附属学校教育高度化・効果検証センター	21世紀対応教育国際モデル化プロジェクトワーキングペーパーシリーズ　[教育学研究科附属学校教育高度化・効果検証センター]	学校教育高度化・効果検証センター関連プロジェクトである科研基盤A（15H01987　代表：恒吉僚子教授）のワーキングペーパーです。	http://www.schoolexcellence.p.u-tokyo.ac.jp/wp/	http://www.schoolexcellence.p.u-tokyo.ac.jp/wp/				Graduate School of Education / Faculty of Education Center for Advanced School Education and Evidence-Based Research(CASEER)	Working Paper Series in Young Scholar Training Program [Faculty of Education Center for Advanced School Education and Evidence-Based Research(CASEER)]	http://www.schoolexcellence.p.u-tokyo.ac.jp/wp/	http://www.schoolexcellence.p.u-tokyo.ac.jp/wp/	Japanese
143	130	教育学研究科附属学校教育高度化・効果検証センター	東京大学大学院教育学研究科付属学校教育高度化センター研究紀要　[教育学研究科附属学校教育高度化・効果検証センター]	学校教育高度化・効果検証センターの研究紀要（紙媒体・デジタル両方あり）。2017年度よりデジタルのみになります。	http://www.schoolexcellence.p.u-tokyo.ac.jp/bulletin/	http://www.schoolexcellence.p.u-tokyo.ac.jp/bulletin/				Graduate School of Education / Faculty of Education Center for Advanced School Education and Evidence-Based Research(CASEER)	Research Bulletin [Faculty of Education Center for Advanced School Education and Evidence-Based Research(CASEER)]	http://www.schoolexcellence.p.u-tokyo.ac.jp/en/bulletin/806/	http://www.schoolexcellence.p.u-tokyo.ac.jp/en/bulletin/806/	
145	230	社会科学研究所	社会科学研究所図書室コレクション資料のデジタル化	社会科学研究所のコレクション資料（戦時貯蓄運動関係資料・巽氏旧蔵資料・フランス二月革命コレクションなど）のうち、デジタル化した資料を公開しています。一部の資料は社会科学研究所図書室限定公開です。 	http://library.iss.u-tokyo.ac.jp/collection/d01/index_collection.html	http://library.iss.u-tokyo.ac.jp/collection/d01/index_collection.html				Institute of Social Science	Institute of Social Science Library Digitized Collections	http://library.iss.u-tokyo.ac.jp/collection/d01/index_collection.html	http://library.iss.u-tokyo.ac.jp/collection/d01/index_collection.html	Japanese
146	230	社会科学研究所	社会科学研究所図書室デジタル化資料	所蔵資料のうち、紙の酸性化などによる劣化のため閲覧に供することが難しい資料や、蒟蒻版や青図といった長期保存が困難な印刷物をデジタル化し公開しています。一部の資料は社会科学研究所図書室限定公開です。	http://library.iss.u-tokyo.ac.jp/collection/d01/index.html	http://library.iss.u-tokyo.ac.jp/collection/d01/index.html				Institute of Social Science	Institute of Social Science Library Digitized Materials	http://library.iss.u-tokyo.ac.jp/collection/d01/index.html	http://library.iss.u-tokyo.ac.jp/collection/d01/index.html	Japanese
147	250	史料編纂所	入来院家文書ギャラリー	史料編纂所が所蔵する薩摩の地頭領主入来院家に伝来した文書です。画像データ・古文書釈文・エール大学の朝河貫一による英文テキストを公開しています。	http://www.hi.u-tokyo.ac.jp/iriki-j.html	http://www.hi.u-tokyo.ac.jp/iriki-j.html				Historiographical Institute	Gallery of Irikiin Family Documents	http://www.hi.u-tokyo.ac.jp/iriki-j.html	http://www.hi.u-tokyo.ac.jp/iriki-j.html	Japanese
148	040	研究推進部	UTokyo BiblioPlaza	東京大学の教員が、著者自ら著作を語る広場として作成されたサイトです。	http://www.u-tokyo.ac.jp/biblioplaza/ja/index.html	http://www.u-tokyo.ac.jp/biblioplaza/ja/index.html				Research Promotion Department	UTokyo BiblioPlaza	http://www.u-tokyo.ac.jp/biblioplaza/en/index.html	http://www.u-tokyo.ac.jp/biblioplaza/en/index.html	
149	040	広報室	東京大学広報誌「淡青」	年に2回刊行される、東京大学の広報誌「淡青」の公開サイトです。	http://www.u-tokyo.ac.jp/gen03/tansei_j.html	http://www.u-tokyo.ac.jp/gen03/tansei_j.html				Public Relations Office	Tansei: The University of Tokyo Magazine	http://www.u-tokyo.ac.jp/en/about/tansei.html	http://www.u-tokyo.ac.jp/en/about/tansei.html	
150	040	広報室	東京大学「学内広報」	東京大学広報室が編集発行している学内向けの広報誌。学内における話題や行事などを紹介する記事、行事予定や募集のお知らせといったインフォメーション、連載コラムなどが掲載されています。	http://www.u-tokyo.ac.jp/gen03/kouhou_j.html	http://www.u-tokyo.ac.jp/gen03/kouhou_j.html				Public Relations Office	The University of Tokyo Bulletin	http://www.u-tokyo.ac.jp/gen03/kouhou_j.html	http://www.u-tokyo.ac.jp/gen03/kouhou_j.html	Japanese
151	040	本部広報課	東京大学ビデオ	東京大学の役割や卓越性を広く国内外に示すため、第一線で活躍する映像クリエイターと東京大学の20を超える研究室の力を借りて、ナレーションを使わずに「映像」と「音」で構成される映像を紹介するサイトです。	http://www.u-tokyo.ac.jp/gen03/movie_j.html	http://www.u-tokyo.ac.jp/gen03/movie_j.html				General Affairs Department Public Relations Group	UTokyo Videos	http://www.u-tokyo.ac.jp/en/about/videos.html	http://www.u-tokyo.ac.jp/en/about/videos.html	
152	040	本部広報課	東京大学の概要	年度ごとに作成される「東京大学の概要」（概要編・資料編）の公開サイトです。	http://www.u-tokyo.ac.jp/gen03/book_j.html	http://www.u-tokyo.ac.jp/gen03/book_j.html				General Affairs Department Public Relations Group	UTokyo Outline	http://www.u-tokyo.ac.jp/en/about/outline.html	http://www.u-tokyo.ac.jp/en/about/outline.html	
153	040	東京大学	mini ACADEMIC GROOVE	学問のわくわく感を伝えるフリーペーパー「ミニ・アカデミックグルーヴ」4種類の公開サイトです。（「CHOICE」はPDFで閲覧することができます。）	http://www.u-tokyo.ac.jp/gen03/miniAcademicGroove_j.html	http://www.u-tokyo.ac.jp/gen03/miniAcademicGroove_j.html				University of Tokyo	mini ACADEMIC GROOVE	http://www.u-tokyo.ac.jp/gen03/miniAcademicGroove_j.html	http://www.u-tokyo.ac.jp/gen03/miniAcademicGroove_j.html	Japanese
154	040	環境安全本部	東京大学「環境報告書」	「環境情報の提供の促進等による特定事業者等の環境に配慮した事業活動の促進に関する法律（環境配慮促進法）」に基づき、2017年度の実績としてまとめられた 「東京大学環境報告書2017」のほか、過去の報告書も閲覧することができるサイトです。	https://www.u-tokyo.ac.jp/ja/about/actions/public05.html	https://www.u-tokyo.ac.jp/ja/about/actions/public05.html				Division for Environment Health and Safety	Environmental Report [The University of Tokyo]	https://www.u-tokyo.ac.jp/ja/about/actions/public05.html	https://www.u-tokyo.ac.jp/ja/about/actions/public05.html	Japanese
155	010,400	附属図書館, 情報基盤センター	東京大学学術機関リポジトリ（UTokyo Repository）	東京大学の学術成果物を集積し広く一般に配信するサイトです。	https://repository.dl.itc.u-tokyo.ac.jp/	https://repository.dl.itc.u-tokyo.ac.jp/				Library System, Information Technology Center	UTokyo Repository	https://repository.dl.itc.u-tokyo.ac.jp/?lang=english	https://repository.dl.itc.u-tokyo.ac.jp/?lang=english	
156	010,400	附属図書館, 情報基盤センター	東京大学学位論文データベース	東京大学で授与された、新制の課程博士論文、論文博士論文の書誌事項と要旨のデータベースです。（平成25年度以降に学位を授与された博士論文はUTokyo Repositoryに登録されています。）	http://gazo.dl.itc.u-tokyo.ac.jp/gakui/	http://gazo.dl.itc.u-tokyo.ac.jp/gakui/				Library System, Information Technology Center	The University of Tokyo Doctorial Dissertation Database	http://gakui.dl.itc.u-tokyo.ac.jp/	http://gakui.dl.itc.u-tokyo.ac.jp/	
157	020,400	附属図書館（総合図書館）, 情報基盤センター	東京大学総合図書館漢籍目録	南葵文庫をはじめとして、総合図書館に所蔵される総数約一万点の漢籍について整理、編集した目録の公開サイトです。	http://kanseki.dl.itc.u-tokyo.ac.jp/kanseki/	http://kanseki.dl.itc.u-tokyo.ac.jp/kanseki/				Library System (General Library), Information Technology Center	Catalog of Chinese Books Held in General Library	http://kanseki.dl.itc.u-tokyo.ac.jp/kanseki/	http://kanseki.dl.itc.u-tokyo.ac.jp/kanseki/	Japanese
158	220	東洋文化研究所	東洋文化研究所漢籍目録	東洋文化研究所が所蔵する漢籍のオンライン目録である（ただし、2001年までに収蔵のもの）。	http://www3.ioc.u-tokyo.ac.jp/kandb.html	http://www3.ioc.u-tokyo.ac.jp/kandb.html				Institute for Advanced Studies on Asia	Catalogue of Chinese Classics	http://www3.ioc.u-tokyo.ac.jp/kandb.html	http://www3.ioc.u-tokyo.ac.jp/kandb.html	Japanese
159	010,400	附属図書館（総合図書館）, 情報基盤センター	チベット大蔵経（ナルタン版・テンギュル）カード目録データベース	総合図書館に所蔵されている「チベット大蔵経（ナルタン版・テンギュル）」のカード目録データベースです。	http://tibet.dl.itc.u-tokyo.ac.jp/tibet/	http://tibet.dl.itc.u-tokyo.ac.jp/tibet/				Library System (General Library), Information Technology Center	Database for the Tengyur of Tibet Buddhist Canon (Nathan Edition)	http://tibet.dl.itc.u-tokyo.ac.jp/tibet/	http://tibet.dl.itc.u-tokyo.ac.jp/tibet/	Japanese
160	010	附属図書館	図書館の窓	附属図書館の館報「図書館の窓」の公開サイトです。	http://www.lib.u-tokyo.ac.jp/ja/library/contents/publication/kanpo/bn_kanpo	http://www.lib.u-tokyo.ac.jp/ja/library/contents/publication/kanpo/bn_kanpo				Library System	The University of Tokyo Library System Bulletin	http://www.lib.u-tokyo.ac.jp/ja/library/contents/publication/kanpo/bn_kanpo	http://www.lib.u-tokyo.ac.jp/ja/library/contents/publication/kanpo/bn_kanpo	Japanese
161	750	文書館	東京大学文書館紀要（旧東京大学史紀要）	「東京大学文書館紀要」（旧誌名「東京大学史紀要」）の公開サイトです。	http://www.u-tokyo.ac.jp/history/03_01_j.html	http://www.u-tokyo.ac.jp/history/03_01_j.html				The University of Tokyo Archives	Journal of the University of Tokyo Archives	http://www.u-tokyo.ac.jp/history/03_01_j.html	http://www.u-tokyo.ac.jp/history/03_01_j.html	Japanese
162	750	文書館	東京大学文書館ニュース（旧「東京大学史史料室ニュース」）	「東京大学文書館ニュース」（旧誌名「東京大学史史料室ニュース」）の公開サイトです。	http://www.u-tokyo.ac.jp/history/03_02_j.html	http://www.u-tokyo.ac.jp/history/03_02_j.html				The University of Tokyo Archives	The University of Tokyo Archives Newsletter	http://www.u-tokyo.ac.jp/history/03_02_j.html	http://www.u-tokyo.ac.jp/history/03_02_j.html	Japanese
163	310	総合研究博物館	Ouroboros : 東京大学総合研究博物館ニュース	総合研究博物館の広報誌「Ouroboros」（ウロボロス）の公開サイトです。	http://www.um.u-tokyo.ac.jp/web_museum/ouroboros.html	http://www.um.u-tokyo.ac.jp/web_museum/ouroboros.html				University Museum	Ouroboros: The University Museum News	http://www.um.u-tokyo.ac.jp/web_museum/ouroboros.html	http://www.um.u-tokyo.ac.jp/web_museum/ouroboros.html	Japanese
164	070	工学部	広報誌　Ttime!　[工学部]	高校生・予備校生および先生方を対象にし、工学部が年2回発行している広報誌の公開サイトです。	http://www.t.u-tokyo.ac.jp/foe/public_relations/t_time.html	http://www.t.u-tokyo.ac.jp/foe/public_relations/t_time.html				Graduate School of Engineering / Faculty of Engineering	 Ttime! (PR Brochure) [Faculty of Engineering]	http://www.t.u-tokyo.ac.jp/foee/public_relations/t_time.html	http://www.t.u-tokyo.ac.jp/foee/public_relations/t_time.html	
165	080	人文社会系研究科・文学部	教育・研究年報　[人文社会系研究科・文学部]	人文社会系研究科・文学部の「教育・研究年報」公開サイトです。	http://www.l.u-tokyo.ac.jp/schema/annual.html	http://www.l.u-tokyo.ac.jp/schema/annual.html				Graduate School of Humanities and Sociology / Faculty of Letters	Annual Report [Graduate School of Humanities and Sociology / Faculty of Letters]	http://www.l.u-tokyo.ac.jp/schema/annual.html	http://www.l.u-tokyo.ac.jp/schema/annual.html	Japanese
166	090	理学系研究科・理学部	リガクル　[理学系研究科・理学部]	理学の研究者、学生たちの今の姿を伝える広報誌です。	http://www.s.u-tokyo.ac.jp/ja/story/rigakuru/	http://www.s.u-tokyo.ac.jp/ja/story/rigakuru/				Graduate School of Science / Faculty of Science	Rigakuru [Faculty of Science]	http://www.s.u-tokyo.ac.jp/ja/story/rigakuru/	http://www.s.u-tokyo.ac.jp/ja/story/rigakuru/	Japanese
167	090	理学系研究科・理学部	理学部ニュース	理学部の広報誌「理学部ニュース」の公開サイトです。	http://www.s.u-tokyo.ac.jp/ja/story/newsletter/	http://www.s.u-tokyo.ac.jp/ja/story/newsletter/				Graduate School of Science / Faculty of Science	News. Graduate School of Science / Faculty of Science	http://www.s.u-tokyo.ac.jp/ja/story/newsletter/	http://www.s.u-tokyo.ac.jp/ja/story/newsletter/	Japanese
168	120	総合文化研究科・教養学部	教養学部報	学内における教職員と学生たちとのコミュニケーションを促進する目的の「教養学部報」の公開サイトです。（記事の一部は学内限定公開となっています。）	http://www.c.u-tokyo.ac.jp/info/about/booklet-gazette/bulletin/index.html	http://www.c.u-tokyo.ac.jp/info/about/booklet-gazette/bulletin/index.html				Graduate School of Arts and Sciences / Faculty of Arts and Sciences	The Newsletter of the College of Arts and Sciences	http://www.c.u-tokyo.ac.jp/eng_site/info/about/booklet-gazette/	http://www.c.u-tokyo.ac.jp/eng_site/info/about/booklet-gazette/	Japanese
169	140	薬学系研究科・薬学部	研究・教育年報　[薬学系研究科・薬学部]	薬学部の「研究・教育年報」を公開するサイトです。	http://www.f.u-tokyo.ac.jp/about/annual.html	http://www.f.u-tokyo.ac.jp/about/annual.html				Graduate School of Pharmaceutical Sciences / Faculty of Pharmaceutical Sciences	Annual Report [Graduate School of Pharmaceutical Sciences, Faculty of Pharmaceutical Sciences]	http://www.f.u-tokyo.ac.jp/about/annual.html	http://www.f.u-tokyo.ac.jp/about/annual.html	Japanese
170	150	数理科学研究科	Lecture Notes in Mathematical Sciences	数理科学研究科の講義録を公開するサイトです。	https://www.ms.u-tokyo.ac.jp/publication/lecturenote.html	https://www.ms.u-tokyo.ac.jp/publication/lecturenote.html				Graduate School of Mathematical Sciences	Lecture Notes in Mathematical Sciences	https://www.ms.u-tokyo.ac.jp/publication_e/lecturenote_e.html	https://www.ms.u-tokyo.ac.jp/publication_e/lecturenote_e.html	
171	150	数理科学研究科	数理ニュース	数理科学研究科の広報誌を公開するサイトです。	https://www.ms.u-tokyo.ac.jp/publication/surinews.html	https://www.ms.u-tokyo.ac.jp/publication/surinews.html				Graduate School of Mathematical Sciences	News. Graduate School of Mathematical Sciences	https://www.ms.u-tokyo.ac.jp/publication/surinews.html	https://www.ms.u-tokyo.ac.jp/publication/surinews.html	Japanese
